186,1,0,0,0,0,   //城番号
5800,960000,1,1,265,12,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
17,0,100,50,100,100,6,9,0,2350
126,2,150,1900,2000,100,5,5,0,150
48,3,300,200,300,100,6,9,0,750
559,1,350,1000,1000,100,0,0,0,125
17,20,400,50,100,100,6,9,0,2350
780,1,450,1,1,100,1,1,1,825
48,10,1300,400,500,100,6,9,0,750
17,0,1000,500,600,100,6,9,0,2350
554,3,1200,1000,1100,100,6,9,0,225
17,20,2500,100,200,100,6,9,0,2350
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,


//敵は１ステージ最大１０種類
