0,1,0,0,0,0,   //城番号					
5300,1000000,1,1,222,10,0,0,0,0,
16,2,200,15,15,100,7,9,0,4000
605,1,250,800,900,100,7,9,0,200
10,0,300,450,500,100,4,5,0,4000
151,1,450,450,450,100,0,0,0,250
16,0,550,150,200,100,7,9,0,4000
606,1,550,1,1,100,3,3,0,100
605,8,900,450,450,100,7,9,0,200
257,2,1100,1100,1100,100,5,6,0,300
613,1,1600,30,90,100,3,3,0,100
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
