0,1,0,0,0,0,   //城番号,,,,,,
4500,60000,1,1,268,20,787,0,0,0,,,
787,0,0,1,1,100,0,0,0,600
17,10,100,100,150,100,7,9,0,100
338,6,130,150,200,100,7,9,0,50
9,5,150,200,250,100,4,4,0,100
12,4,150,150,200,100,1,1,0,100
11,2,200,200,250,100,0,0,0,100
13,1,0,30,90,99,3,3,1,100
11,2,0,400,450,99,0,0,0,100,0,0
12,5,0,200,250,99,1,1,0,100
5,8,0,200,250,99,2,2,0,100
17,8,100,100,150,99,7,9,0,100,0,0,1
338,6,200,250,300,99,7,9,0,50,0,0,1
16,10,350,200,250,99,5,6,0,100,0,0,1
13,2,500,200,250,99,3,3,0,100,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
