85,0,0,0,0,0,   //城番号,,,,,,
4000,20000,1,1,135,30,0,0,0,0,,,
24,1,10,1,1,100,2,4,0,100,0,0
752,20,700,180,200,100,7,9,0,150
15,2,10,20,20,99,5,8,0,100,0,0,1
15,7,70,130,140,99,5,8,0,100,0,0,1
752,4,0,75,150,99,7,9,0,150,0,0
24,1,0,1,1,99,2,4,0,100,0,0
11,1,0,1,1,99,1,1,1,100,0,0
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類
