1,1,0,0,0,0,   //城番号,,,,,,
5200,2000000,1,1,222,20,0,0,0,0,,,
290,20,100,500,600,100,5,5,0,300
286,5,150,300,400,100,8,9,0,300
39,1,200,2000,2000,100,4,4,0,1200
529,1,300,1,1,100,7,7,0,100
602,1,0,1000,1000,99,6,6,0,150
273,1,0,30,90,99,0,0,1,100
640,1,400,30,90,99,5,5,0,200,0,0,1
529,5,500,150,200,99,7,7,0,100,0,0,1
640,1,1150,30,90,99,5,5,0,200,0,0,1
529,3,1200,50,150,99,7,7,0,100,0,0,1
602,1,1250,1000,1000,99,6,6,0,150,0,0,1
529,7,1700,150,250,99,7,7,0,100,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
