18,0,0,0,0,0,   //城番号
5500,1000000,1,1,197,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
10,1,100,1,1,100,0,9,0,4800
172,1,150,500,600,100,0,9,0,2880
292,1,400,700,800,100,0,9,0,360
61,1,500,1,1,100,0,9,1,360
10,4,650,700,800,100,0,9,0,4800
172,5,800,500,600,100,0,9,0,2880
292,3,1050,700,800,100,0,9,0,360
61,1,1600,900,1000,100,0,9,0,360
61,1,2000,900,1000,100,0,9,0,360
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
