0,0,0,0,0,0,			//城番号
4200,9999999,1,1,234,20,722,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
722,0,0,30,90,100,0,0,1,100,0
605,2,1,150,150,5000000,7,9,0,240,1000
608,1,1,30,90,5000000,0,0,1,120,80000
414,3,1,150,150,4500000,7,9,0,150,500
177,1,1,30,90,4500000,2,2,1,1600,50000
557,3,1,200,200,4000000,5,6,0,600,2000
426,1,1,30,90,4000000,1,1,1,120,70000
170,2,1,150,150,3500000,7,9,0,2880,500
414,1,1,30,90,3500000,7,9,0,180,800
638,1,1,30,90,3500000,4,5,0,600,1500
585,1,1,30,90,3500000,3,4,1,180,8000
605,2,1,150,150,3000000,7,9,0,240,1000
608,1,1,30,90,3000000,0,0,1,120,65000
414,3,1,150,150,2500000,7,9,0,180,800
177,1,1,30,90,2500000,2,2,1,1920,45000
557,3,1,200,200,2000000,5,6,0,600,2000
426,1,1,30,90,2000000,1,1,1,120,60000
170,2,1,150,150,1600000,7,9,0,2880,500
414,1,1,30,90,1600000,7,9,0,180,800
638,1,1,30,90,1600000,4,5,0,600,1500
585,1,1,30,90,1600000,3,4,1,180,45000
605,2,1,150,150,1300000,7,9,0,240,1000
608,1,1,30,90,1300000,0,0,1,120,50000
414,3,1,150,150,1000000,7,9,0,150,800
177,1,1,30,90,1000000,2,2,1,1600,30000
557,3,1,200,200,700000,5,6,0,400,2000
426,1,1,30,90,700000,1,1,1,100,35000
170,1,1,150,150,400000,7,9,0,2400,500
414,1,1,30,90,400000,7,9,0,100,800
638,1,1,30,90,400000,4,5,0,500,1500
585,1,1,30,90,400000,3,4,1,150,25000
605,2,1,200,250,200000,7,9,0,100,1000
177,1,1,30,90,200000,2,2,1,1400,20000
557,1,1,30,90,110000,5,6,0,300,2000
170,2,1,150,150,100000,7,9,0,1400,500
557,1,1,30,90,100000,5,6,1,300,15000
414,2,1,30,90,50000,7,9,0,100,800
638,1,1,30,90,50000,4,5,1,500,10000
177,1,2400,150,150,0,2,2,0,1920,3000
557,2,2300,250,250,0,5,6,0,600,2000
414,2,2100,200,200,0,7,9,0,150,800
170,2,2000,150,150,0,7,9,0,2400,500
605,2,2000,200,200,0,7,9,0,200,1000
608,1,1700,30,90,0,0,0,0,100,20000
638,1,1500,30,90,0,4,5,0,500,1500
605,2,1500,200,200,0,7,9,0,200,1000
557,2,1250,200,200,0,5,6,0,300,2000
170,1,1250,150,150,0,7,9,0,1400,500
414,2,900,200,200,0,7,9,0,100,800
177,1,900,30,90,0,2,2,0,1400,3000
605,1,750,200,200,0,7,9,0,100,1000
638,1,500,30,90,0,4,5,0,400,1500
414,1,350,150,150,0,7,9,0,100,800
170,1,350,150,150,0,7,9,0,1400,500
605,1,150,200,200,0,7,9,0,100,1000
170,2,100,150,150,0,7,9,0,1400,500



//敵は１ステージ最大１０種類
//にゃんこ道場
