0,0,0,0,0,0,   //城番号
5000,1500000,1,1,1056,20,0,0,0,0, 	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
20,1,10,30,90,100,0,0,1,3600
48,0,100,450,550,100,7,9,0,1440
10,1,120,1,1,100,6,6,0,4800
17,5,400,20,50,100,7,9,0,4800
18,1,500,1,1,100,1,1,0,600
48,30,700,150,250,100,7,9,0,1440
17,5,700,20,50,100,7,9,0,4800
18,1,800,1,1,100,1,1,0,600
10,1,850,1,1,100,6,6,0,4800
715,2,900,1300,1300,100,0,9,0,100
415,1,1000,30,90,100,5,5,0,120
17,10,1400,20,50,100,7,9,0,4800
18,1,1500,1,1,100,1,1,0,600
18,1,1600,1,1,100,1,1,0,600
17,10,2100,20,50,100,7,9,0,4800
18,3,2200,700,700,100,1,1,0,600

//敵は１ステージ最大１０種類
