43,0,0,0,0,0,   //城番号					
5000,1500000,1,1,11,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
556,0,100,350,400,100,7,9,0,500
115,1,150,1,1,100,3,3,0,400
558,1,350,1,1,100,5,5,0,200
443,1,0,1,1,99,1,1,1,100
115,3,0,1000,1050,99,3,3,0,400
45,1,200,1,1,99,4,4,0,200,0,0,1
558,2,300,1500,1550,99,5,5,0,200,0,0,1
12,2,500,1600,1650,99,2,2,0,4000,0,0,1
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
