0,0,0,0,0,0,,,,//城番号,,,,,,,,,,,,
4200,9999999,1,1,234,20,722,3,0,0,,//幅,,城体力,,生産最低F,生産最高F,,背景種類,,出現最大数,以後未使用
722,0,0,30,90,100,0,0,1,100,0
263,1,1,30,90,5000000,1,1,1,120,36000
55,1,1,30,90,4500000,0,0,1,480,22500
46,1,1,30,90,4000000,3,3,1,240,27000
45,1,1,30,90,3500000,6,6,1,360,13500
263,1,1,30,90,3000000,1,1,1,120,22500
55,1,1,30,90,2500000,0,0,1,480,18000
46,1,1,30,90,2000000,3,3,1,240,18000
45,1,1,30,90,1600000,6,6,1,200,10800
263,1,1,30,90,1300000,1,1,1,120,18000
55,1,1,30,90,1000000,0,0,1,400,13500
46,1,1,30,90,700000,3,3,1,150,13500
45,1,1,30,90,400000,6,6,1,200,9000
263,1,1,30,90,1300000,1,1,1,120,16200
55,1,1,30,90,1000000,0,0,1,400,10800
46,1,1,30,90,700000,3,3,1,150,13500
45,1,1,30,90,400000,6,6,1,200,7200
127,1,1,30,90,200000,2,2,1,150,9000
35,1,1,30,90,100000,7,7,1,400,4500
551,1,1,1,1,50000,4,5,1,100,7200
263,1,2400,30,90,0,1,1,0,120,18000
48,2,2300,100,100,0,8,9,0,1440,450
116,2,2300,100,100,0,8,9,0,600,450
46,1,2300,30,90,0,3,3,0,240,13500
45,1,2100,30,90,0,6,6,0,300,5400
551,2,2100,250,250,0,4,5,0,150,3600
55,1,2000,30,90,0,0,0,0,400,9000
48,2,1700,150,150,0,8,9,0,1200,450
35,1,1700,30,90,0,7,7,0,600,1800
46,1,1500,30,90,0,3,3,0,150,13500
263,1,1250,30,90,0,1,1,0,100,13500
48,2,900,150,150,0,8,9,0,800,450
45,1,900,30,90,0,6,6,0,200,4500
127,1,750,30,90,0,2,2,0,150,7200
116,3,750,150,150,0,8,9,0,300,450
35,2,500,250,250,0,7,7,0,400,1800
551,2,350,300,300,0,4,5,0,100,3600
48,2,150,150,150,0,8,9,0,800,450
116,2,100,150,150,0,8,9,0,300,450
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,,,,,,,,,,
//にゃんこ道場,,,,,,,,,,,,,,,,,,,,,
