0,1,0,0,0,0,   //城番号,,,,,,
5000,2200000,1,1,222,20,0,0,0,0,,,
48,3,100,200,250,100,8,9,0,1000,0,0
177,1,250,300,400,100,1,1,0,1600,0,0
433,1,350,400,500,100,2,2,0,100
71,1,0,30,90,99,0,0,1,100
747,3,0,900,950,99,6,7,0,300
258,2,0,1000,1050,99,4,4,0,100,0,0
274,4,50,500,550,99,3,3,0,1000,0,0,1
172,3,100,1200,1250,99,5,5,0,2400,0,0,1
433,2,400,800,850,99,2,2,0,100,0,0,1
48,0,800,350,400,99,8,9,0,1000,0,0,1
177,2,1000,900,950,99,1,1,0,1600,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
