12,0,0,0,0,0,   //城番号
4400,1500000,1,1,1035,15,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
499,0,0,150,350,100,7,9,0,300
499,5,50,5,15,100,7,9,0,300
36,1,200,1,1,100,1,1,0,720
586,3,350,250,300,100,4,6,0,360,0,0
699,2,500,300,400,100,4,6,0,100,0,0
499,5,750,5,15,100,7,9,0,300
499,5,1250,5,15,100,7,9,0,300
590,1,0,30,90,99,2,2,1,120
699,2,0,30,60,99,4,6,0,100,0,0
724,1,0,30,90,99,0,0,0,250
499,5,250,5,15,99,7,9,0,300,0,0,1
586,3,250,30,60,99,4,6,0,360,0,0,1
519,1,300,30,90,99,3,3,0,120,0,0,1
499,6,500,5,15,99,7,9,0,300,0,0,1
699,2,750,30,60,99,4,6,0,100,0,0,1
499,7,1000,5,15,99,7,9,0,300,0,0,1
586,3,1250,30,60,99,4,6,0,360,0,0,1
499,8,1500,5,15,99,7,9,0,300,0,0,1
699,2,1750,30,60,99,4,6,0,100,0,0,1
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,


//敵は１ステージ最大１０種類
