0,1,0,0,0,0,   //城番号,,,,,,
4000,20000,1,1,268,20,787,0,0,0,,,
787,0,0,1,1,100,0,0,0,200
2,4,100,200,250,100,8,9,0,100
338,3,200,1000,1050,100,7,7,0,10
4,6,250,200,250,100,8,9,0,100
6,1,350,1,1,100,0,4,0,100
10,1,0,30,90,99,0,4,1,100
7,6,0,200,250,99,5,6,0,100
8,5,0,250,300,99,0,4,0,100
4,12,100,150,200,99,8,9,0,100,0,0,1
338,4,200,300,350,99,7,7,0,10,0,0,1
6,2,450,300,350,99,0,4,0,100,0,0,1
10,1,800,1,1,99,0,4,0,100,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
