11,1,0,0,0,0,   //城番号,,,,,,
6000,2500000,1,1,222,20,0,0,0,0,,,
4,0,0,100,150,100,7,9,0,4000
287,2,50,200,250,100,7,9,0,300
747,2,100,250,300,100,6,6,0,300
287,0,400,1200,1250,100,7,9,0,300
643,1,0,30,90,99,0,0,1,100
45,1,0,450,500,99,5,5,0,300
429,1,600,450,500,99,1,1,0,350,0,0,1
292,2,700,1000,1050,99,3,3,0,300,0,0,1
747,1,1400,400,450,99,6,6,0,300,0,0,1
258,1,1500,1000,1050,99,4,4,0,250,0,0,1
613,1,1600,30,90,99,2,2,0,100,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
